Passenger_Record_ID,Flight_ID,Passenger_Count,Ticket_Class,Ticket_Revenue
6592,6592,232,Economy,696000
6593,6593,121,Business,968000
6594,6594,57,Business,456000
6595,6595,234,Economy,702000
6596,6596,121,Business,968000
6597,6597,56,Economy,168000
6598,6598,95,Business,760000
6599,6599,199,Business,1592000
6600,6600,130,Economy,390000
6601,6601,221,Business,1768000
6602,6602,54,Business,432000
6603,6603,202,Business,1616000
6604,6604,224,Economy,672000
6605,6605,220,Economy,660000
6606,6606,192,Economy,576000
6607,6607,241,Economy,723000
6608,6608,208,Business,1664000
6609,6609,132,Business,1056000
6610,6610,93,Economy,279000
6611,6611,224,Economy,672000
6612,6612,189,Business,1512000
6613,6613,113,Economy,339000
6614,6614,72,Economy,216000
6615,6615,99,Economy,297000
6616,6616,174,Economy,522000
6617,6617,85,Business,680000
6618,6618,188,Business,1504000
6619,6619,135,Economy,405000
6620,6620,224,Economy,672000
6621,6621,105,Business,840000
6622,6622,118,Business,944000
6623,6623,86,Economy,258000
6624,6624,187,Business,1496000
6625,6625,233,Business,1864000
6626,6626,91,Business,728000
6627,6627,207,Business,1656000
6628,6628,143,Business,1144000
6629,6629,71,Business,568000
6630,6630,232,Economy,696000
6631,6631,215,Business,1720000
6632,6632,105,Business,840000
6633,6633,248,Economy,744000
6634,6634,163,Economy,489000
6635,6635,171,Economy,513000
6636,6636,213,Economy,639000
6637,6637,127,Economy,381000
6638,6638,188,Economy,564000
6639,6639,184,Economy,552000
6640,6640,145,Economy,435000
6641,6641,131,Economy,393000
6642,6642,83,Business,664000
6643,6643,112,Economy,336000
6644,6644,51,Economy,153000
6645,6645,239,Business,1912000
6646,6646,184,Business,1472000
6647,6647,92,Economy,276000
6648,6648,144,Economy,432000
6649,6649,67,Business,536000
6650,6650,197,Economy,591000
6651,6651,56,Economy,168000
6652,6652,101,Economy,303000
6653,6653,86,Economy,258000
6654,6654,147,Economy,441000
6655,6655,95,Economy,285000
6656,6656,152,Economy,456000
6657,6657,91,Economy,273000
6658,6658,109,Business,872000
6659,6659,177,Business,1416000
6660,6660,153,Economy,459000
6661,6661,129,Economy,387000
6662,6662,127,Economy,381000
6663,6663,173,Economy,519000
6664,6664,81,Economy,243000
6665,6665,215,Economy,645000
6666,6666,216,Business,1728000
6667,6667,75,Business,600000
6668,6668,79,Business,632000
6669,6669,218,Economy,654000
6670,6670,152,Economy,456000
6671,6671,186,Economy,558000
6672,6672,81,Business,648000
6673,6673,233,Business,1864000
6674,6674,102,Business,816000
6675,6675,184,Economy,552000
6676,6676,200,Business,1600000
6677,6677,130,Business,1040000
6678,6678,229,Business,1832000
6679,6679,198,Business,1584000
6680,6680,125,Economy,375000
6681,6681,200,Economy,600000
6682,6682,118,Economy,354000
6683,6683,67,Business,536000
6684,6684,86,Business,688000
6685,6685,184,Business,1472000
6686,6686,110,Economy,330000
6687,6687,180,Economy,540000
6688,6688,50,Economy,150000
6689,6689,109,Economy,327000
6690,6690,183,Business,1464000
6691,6691,173,Business,1384000
6692,6692,120,Economy,360000
6693,6693,140,Business,1120000
6694,6694,235,Economy,705000
6695,6695,80,Economy,240000
6696,6696,57,Economy,171000
6697,6697,168,Economy,504000
6698,6698,192,Economy,576000
6699,6699,56,Economy,168000
6700,6700,184,Business,1472000
6701,6701,210,Economy,630000
6702,6702,218,Business,1744000
6703,6703,234,Economy,702000
6704,6704,184,Economy,552000
6705,6705,236,Economy,708000
6706,6706,69,Economy,207000
6707,6707,120,Business,960000
6708,6708,227,Economy,681000
6709,6709,191,Business,1528000
6710,6710,167,Economy,501000
6711,6711,192,Economy,576000
6712,6712,187,Business,1496000
6713,6713,174,Business,1392000
6714,6714,114,Business,912000
6715,6715,232,Business,1856000
6716,6716,205,Economy,615000
6717,6717,147,Business,1176000
6718,6718,225,Business,1800000
6719,6719,52,Business,416000
6720,6720,237,Economy,711000
6721,6721,180,Business,1440000
6722,6722,124,Economy,372000
6723,6723,117,Business,936000
6724,6724,216,Economy,648000
6725,6725,231,Business,1848000
6726,6726,209,Business,1672000
6727,6727,65,Economy,195000
6728,6728,66,Economy,198000
6729,6729,188,Economy,564000
6730,6730,149,Economy,447000
6731,6731,81,Business,648000
6732,6732,170,Business,1360000
6733,6733,167,Business,1336000
6734,6734,204,Business,1632000
6735,6735,161,Business,1288000
6736,6736,147,Business,1176000
6737,6737,54,Business,432000
6738,6738,138,Economy,414000
6739,6739,141,Economy,423000
6740,6740,195,Business,1560000
6741,6741,52,Business,416000
6742,6742,77,Economy,231000
6743,6743,243,Business,1944000
6744,6744,83,Economy,249000
6745,6745,135,Business,1080000
6746,6746,199,Economy,597000
6747,6747,166,Economy,498000
6748,6748,79,Economy,237000
6749,6749,97,Economy,291000
6750,6750,114,Economy,342000
6751,6751,238,Economy,714000
6752,6752,196,Economy,588000
6753,6753,229,Economy,687000
6754,6754,90,Business,720000
6755,6755,142,Economy,426000
6756,6756,146,Economy,438000
6757,6757,130,Business,1040000
6758,6758,151,Business,1208000
6759,6759,242,Business,1936000
6760,6760,227,Business,1816000
6761,6761,90,Business,720000
6762,6762,172,Business,1376000
6763,6763,82,Economy,246000
6764,6764,131,Business,1048000
6765,6765,194,Business,1552000
6766,6766,133,Business,1064000
6767,6767,232,Business,1856000
6768,6768,223,Business,1784000
6769,6769,139,Economy,417000
6770,6770,236,Business,1888000
6771,6771,120,Economy,360000
6772,6772,154,Economy,462000
6773,6773,106,Economy,318000
6774,6774,69,Economy,207000
6775,6775,218,Business,1744000
6776,6776,124,Economy,372000
6777,6777,248,Business,1984000
6778,6778,87,Economy,261000
6779,6779,76,Business,608000
6780,6780,186,Business,1488000
6781,6781,245,Business,1960000
6782,6782,215,Economy,645000
6783,6783,162,Business,1296000
6784,6784,202,Economy,606000
6785,6785,63,Economy,189000
6786,6786,86,Business,688000
6787,6787,227,Economy,681000
6788,6788,141,Business,1128000
6789,6789,249,Business,1992000
6790,6790,219,Business,1752000
6791,6791,103,Economy,309000
6792,6792,174,Business,1392000
6793,6793,212,Business,1696000
6794,6794,172,Economy,516000
6795,6795,80,Economy,240000
6796,6796,147,Economy,441000
6797,6797,172,Economy,516000
6798,6798,223,Business,1784000
6799,6799,194,Economy,582000
6800,6800,162,Economy,486000
6801,6801,134,Economy,402000
6802,6802,139,Economy,417000
6803,6803,141,Business,1128000
6804,6804,230,Economy,690000
6805,6805,177,Economy,531000
6806,6806,71,Business,568000
6807,6807,235,Economy,705000
6808,6808,218,Business,1744000
6809,6809,52,Economy,156000
6810,6810,141,Business,1128000
6811,6811,112,Business,896000
6812,6812,115,Economy,345000
6813,6813,95,Business,760000
6814,6814,185,Business,1480000
6815,6815,88,Business,704000
6816,6816,202,Business,1616000
6817,6817,143,Business,1144000
6818,6818,96,Economy,288000
6819,6819,211,Economy,633000
6820,6820,117,Economy,351000
6821,6821,106,Economy,318000
6822,6822,202,Business,1616000
6823,6823,136,Economy,408000
6824,6824,111,Economy,333000
6825,6825,88,Economy,264000
6826,6826,163,Economy,489000
6827,6827,171,Business,1368000
6828,6828,184,Business,1472000
6829,6829,144,Economy,432000
6830,6830,55,Economy,165000
6831,6831,231,Business,1848000
6832,6832,172,Economy,516000
6833,6833,132,Economy,396000
6834,6834,68,Economy,204000
6835,6835,224,Economy,672000
6836,6836,68,Economy,204000
6837,6837,83,Economy,249000
6838,6838,220,Business,1760000
6839,6839,190,Business,1520000
6840,6840,213,Business,1704000
6841,6841,74,Economy,222000
6842,6842,146,Business,1168000
6843,6843,105,Economy,315000
6844,6844,70,Business,560000
6845,6845,83,Business,664000
6846,6846,159,Business,1272000
6847,6847,74,Business,592000
6848,6848,131,Business,1048000
6849,6849,156,Economy,468000
6850,6850,60,Business,480000
6851,6851,68,Economy,204000
6852,6852,226,Economy,678000
6853,6853,226,Business,1808000
6854,6854,211,Economy,633000
6855,6855,179,Economy,537000
6856,6856,79,Business,632000
6857,6857,158,Economy,474000
6858,6858,87,Business,696000
6859,6859,64,Business,512000
6860,6860,124,Business,992000
6861,6861,109,Business,872000
6862,6862,181,Business,1448000
6863,6863,132,Economy,396000
6864,6864,63,Business,504000
6865,6865,163,Business,1304000
6866,6866,130,Economy,390000
6867,6867,57,Economy,171000
6868,6868,126,Economy,378000
6869,6869,142,Business,1136000
6870,6870,160,Business,1280000
6871,6871,188,Business,1504000
6872,6872,129,Economy,387000
6873,6873,99,Business,792000
6874,6874,136,Economy,408000
6875,6875,125,Economy,375000
6876,6876,87,Business,696000
6877,6877,201,Business,1608000
6878,6878,144,Economy,432000
6879,6879,215,Business,1720000
6880,6880,174,Business,1392000
6881,6881,239,Economy,717000
6882,6882,233,Economy,699000
6883,6883,114,Business,912000
6884,6884,139,Business,1112000
6885,6885,66,Economy,198000
6886,6886,149,Business,1192000
6887,6887,194,Economy,582000
6888,6888,76,Economy,228000
6889,6889,138,Business,1104000
6890,6890,74,Business,592000
6891,6891,151,Economy,453000
6892,6892,145,Business,1160000
6893,6893,226,Economy,678000
6894,6894,107,Economy,321000
6895,6895,173,Economy,519000
6896,6896,50,Business,400000
6897,6897,190,Economy,570000
6898,6898,230,Business,1840000
6899,6899,70,Economy,210000
6900,6900,50,Economy,150000
6901,6901,208,Economy,624000
6902,6902,110,Business,880000
6903,6903,52,Business,416000
6904,6904,206,Business,1648000
6905,6905,225,Business,1800000
6906,6906,131,Business,1048000
6907,6907,239,Business,1912000
6908,6908,74,Business,592000
6909,6909,211,Business,1688000
6910,6910,67,Business,536000
6911,6911,242,Business,1936000
6912,6912,77,Business,616000
6913,6913,53,Economy,159000
6914,6914,168,Economy,504000
6915,6915,165,Business,1320000
6916,6916,198,Economy,594000
6917,6917,119,Business,952000
6918,6918,70,Economy,210000
6919,6919,143,Economy,429000
6920,6920,197,Business,1576000
6921,6921,175,Economy,525000
6922,6922,218,Economy,654000
6923,6923,230,Business,1840000
6924,6924,170,Economy,510000
6925,6925,177,Business,1416000
6926,6926,239,Business,1912000
6927,6927,80,Economy,240000
6928,6928,149,Business,1192000
6929,6929,202,Business,1616000
6930,6930,118,Business,944000
6931,6931,249,Economy,747000
6932,6932,66,Economy,198000
6933,6933,197,Economy,591000
6934,6934,94,Economy,282000
6935,6935,160,Economy,480000
6936,6936,99,Business,792000
6937,6937,228,Business,1824000
6938,6938,169,Economy,507000
6939,6939,249,Economy,747000
6940,6940,210,Business,1680000
6941,6941,147,Economy,441000
6942,6942,165,Business,1320000
6943,6943,172,Economy,516000
6944,6944,78,Economy,234000
6945,6945,199,Business,1592000
6946,6946,244,Economy,732000
6947,6947,52,Business,416000
6948,6948,55,Business,440000
6949,6949,217,Business,1736000
6950,6950,125,Business,1000000
6951,6951,246,Business,1968000
6952,6952,54,Business,432000
6953,6953,52,Economy,156000
6954,6954,53,Business,424000
6955,6955,240,Business,1920000
6956,6956,54,Economy,162000
6957,6957,238,Business,1904000
6958,6958,106,Economy,318000
6959,6959,148,Business,1184000
6960,6960,219,Business,1752000
6961,6961,132,Business,1056000
6962,6962,233,Business,1864000
6963,6963,249,Economy,747000
6964,6964,205,Economy,615000
6965,6965,104,Economy,312000
6966,6966,215,Economy,645000
6967,6967,72,Economy,216000
6968,6968,184,Economy,552000
6969,6969,87,Economy,261000
6970,6970,158,Economy,474000
6971,6971,234,Economy,702000
6972,6972,134,Business,1072000
6973,6973,86,Economy,258000
6974,6974,183,Business,1464000
6975,6975,187,Economy,561000
6976,6976,204,Business,1632000
6977,6977,165,Economy,495000
6978,6978,155,Business,1240000
6979,6979,106,Economy,318000
6980,6980,141,Economy,423000
6981,6981,65,Economy,195000
6982,6982,163,Business,1304000
6983,6983,108,Economy,324000
6984,6984,205,Business,1640000
6985,6985,52,Business,416000
6986,6986,234,Business,1872000
6987,6987,242,Economy,726000
6988,6988,166,Business,1328000
6989,6989,244,Business,1952000
6990,6990,207,Business,1656000
6991,6991,68,Business,544000
6992,6992,146,Business,1168000
6993,6993,185,Business,1480000
6994,6994,239,Business,1912000
6995,6995,68,Business,544000
6996,6996,85,Business,680000
6997,6997,161,Economy,483000
6998,6998,246,Business,1968000
6999,6999,109,Business,872000
7000,7000,83,Business,664000
7001,7001,232,Business,1856000
7002,7002,204,Economy,612000
7003,7003,216,Economy,648000
7004,7004,91,Economy,273000
7005,7005,91,Business,728000
7006,7006,137,Economy,411000
7007,7007,225,Economy,675000
7008,7008,208,Business,1664000
7009,7009,71,Business,568000
7010,7010,136,Business,1088000
7011,7011,90,Business,720000
7012,7012,73,Economy,219000
7013,7013,217,Business,1736000
7014,7014,209,Business,1672000
7015,7015,100,Economy,300000
7016,7016,82,Economy,246000
7017,7017,77,Business,616000
7018,7018,139,Economy,417000
7019,7019,131,Business,1048000
7020,7020,171,Business,1368000
7021,7021,128,Business,1024000
7022,7022,151,Business,1208000
7023,7023,240,Business,1920000
7024,7024,71,Economy,213000
7025,7025,67,Economy,201000
7026,7026,51,Economy,153000
7027,7027,143,Economy,429000
7028,7028,138,Economy,414000
7029,7029,203,Business,1624000
7030,7030,88,Business,704000
7031,7031,66,Business,528000
7032,7032,65,Economy,195000
7033,7033,204,Economy,612000
7034,7034,226,Economy,678000
7035,7035,180,Economy,540000
7036,7036,91,Business,728000
7037,7037,112,Business,896000
7038,7038,78,Economy,234000
7039,7039,179,Economy,537000
7040,7040,156,Business,1248000
7041,7041,153,Economy,459000
7042,7042,63,Business,504000
7043,7043,61,Economy,183000
7044,7044,73,Economy,219000
7045,7045,77,Economy,231000
7046,7046,195,Economy,585000
7047,7047,150,Economy,450000
7048,7048,183,Economy,549000
7049,7049,79,Business,632000
7050,7050,83,Business,664000
7051,7051,235,Economy,705000
7052,7052,205,Economy,615000
7053,7053,249,Business,1992000
7054,7054,124,Business,992000
7055,7055,230,Business,1840000
7056,7056,65,Economy,195000
7057,7057,203,Economy,609000
7058,7058,242,Business,1936000
7059,7059,234,Economy,702000
7060,7060,208,Business,1664000
7061,7061,76,Economy,228000
7062,7062,161,Business,1288000
7063,7063,98,Economy,294000
7064,7064,186,Business,1488000
7065,7065,75,Business,600000
7066,7066,55,Economy,165000
7067,7067,184,Business,1472000
7068,7068,62,Business,496000
7069,7069,226,Business,1808000
7070,7070,59,Business,472000
7071,7071,92,Economy,276000
7072,7072,159,Business,1272000
7073,7073,226,Economy,678000
7074,7074,161,Business,1288000
7075,7075,150,Business,1200000
7076,7076,67,Economy,201000
7077,7077,60,Business,480000
7078,7078,59,Economy,177000
7079,7079,205,Business,1640000
7080,7080,102,Business,816000
7081,7081,103,Business,824000
7082,7082,202,Business,1616000
7083,7083,55,Economy,165000
7084,7084,155,Business,1240000
7085,7085,188,Business,1504000
7086,7086,82,Business,656000
7087,7087,118,Business,944000
7088,7088,145,Economy,435000
7089,7089,223,Business,1784000
7090,7090,137,Economy,411000
7091,7091,104,Business,832000
7092,7092,247,Economy,741000
7093,7093,100,Business,800000
7094,7094,74,Economy,222000
7095,7095,154,Business,1232000
7096,7096,72,Economy,216000
7097,7097,227,Economy,681000
7098,7098,95,Business,760000
7099,7099,221,Business,1768000
7100,7100,190,Business,1520000
7101,7101,248,Economy,744000
7102,7102,225,Economy,675000
7103,7103,194,Business,1552000
7104,7104,63,Economy,189000
7105,7105,207,Business,1656000
7106,7106,154,Economy,462000
7107,7107,171,Business,1368000
7108,7108,207,Economy,621000
7109,7109,82,Business,656000
7110,7110,169,Economy,507000
7111,7111,231,Business,1848000
7112,7112,234,Economy,702000
7113,7113,80,Business,640000
7114,7114,72,Economy,216000
7115,7115,229,Business,1832000
7116,7116,164,Business,1312000
7117,7117,103,Economy,309000
7118,7118,224,Business,1792000
7119,7119,226,Economy,678000
7120,7120,133,Business,1064000
7121,7121,105,Economy,315000
7122,7122,141,Business,1128000
7123,7123,57,Economy,171000
7124,7124,199,Business,1592000
7125,7125,111,Business,888000
7126,7126,103,Economy,309000
7127,7127,212,Economy,636000
7128,7128,168,Business,1344000
7129,7129,157,Business,1256000
7130,7130,137,Economy,411000
7131,7131,64,Economy,192000
7132,7132,163,Economy,489000
7133,7133,54,Business,432000
7134,7134,66,Economy,198000
7135,7135,141,Economy,423000
7136,7136,166,Economy,498000
7137,7137,180,Business,1440000
7138,7138,196,Economy,588000
7139,7139,151,Economy,453000
7140,7140,214,Economy,642000
7141,7141,198,Economy,594000
7142,7142,150,Business,1200000
7143,7143,100,Business,800000
7144,7144,103,Economy,309000
7145,7145,188,Economy,564000
7146,7146,242,Business,1936000
7147,7147,207,Business,1656000
7148,7148,139,Business,1112000
7149,7149,162,Business,1296000
7150,7150,220,Business,1760000
7151,7151,85,Business,680000
7152,7152,139,Economy,417000
7153,7153,234,Economy,702000
7154,7154,169,Economy,507000
7155,7155,140,Economy,420000
7156,7156,203,Business,1624000
7157,7157,147,Economy,441000
7158,7158,109,Business,872000
7159,7159,139,Business,1112000
7160,7160,71,Business,568000
7161,7161,73,Economy,219000
7162,7162,189,Business,1512000
7163,7163,124,Economy,372000
7164,7164,109,Business,872000
7165,7165,198,Economy,594000
7166,7166,129,Business,1032000
7167,7167,213,Economy,639000
7168,7168,56,Business,448000
7169,7169,238,Business,1904000
7170,7170,102,Economy,306000
7171,7171,205,Business,1640000
